#1-tau	2-e_x	3-e_p	4-totalptx	5-totalpty	6-mome1c	7-mome1s	8-mome2c	9-mome2s	10-mome3c	11-mome3s	12-eps1c	13-eps1s	14-eps2c	15-eps2s	16-eps3c	17-eps3s	18-eps4c	19-eps4s	20-eps5c	21-eps5s	22-eps6c	23-eps5s
2.30082	-0.00757711	-0.0152004	-0.00515261	0.0145135	-0.00163863	-0.00222853	-0.0113708	0.00104882	-0.00222001	-0.00721723	0.00634381	0.00429505	0.00765053	0.00163542	0.00057578	0.00261063	-0.415797	-5.61313e-05	-0.00667622	-0.00317834	-0.000634194	-0.000476182	-0.000153525	-0.00137258
2.35084	-0.00730303	-0.0157834	-0.00720735	0.0127212	-0.00162031	-0.00224001	-0.0116004	0.000864021	-0.00231654	-0.00727836	0.00606624	0.00410633	0.00737403	0.00161099	0.000566321	0.00249804	-0.416124	-4.92134e-05	-0.00638936	-0.00303808	-0.000620414	-0.000478737	-0.00015704	-0.0013328
2.40086	-0.00701562	-0.0163496	-0.00923432	0.0107154	-0.00160394	-0.00225052	-0.0118097	0.00068672	-0.00240214	-0.00732506	0.00591339	0.00396828	0.00708508	0.00158798	0.000534322	0.00238957	-0.416435	-4.81258e-05	-0.0062525	-0.00295215	-0.000613301	-0.000482523	-0.000156159	-0.00130037
2.45089	-0.00671788	-0.0168978	-0.0110865	0.00863993	-0.0015886	-0.00225925	-0.011998	0.00051735	-0.002477	-0.00735754	0.00573375	0.00380262	0.00678666	0.00158543	0.000513199	0.0022858	-0.416724	-5.40793e-05	-0.00612339	-0.0028294	-0.000600903	-0.000487255	-0.0001514	-0.00126751
2.50091	-0.00644349	-0.0174278	-0.0127712	0.00648733	-0.00157407	-0.0022659	-0.0121663	0.000356127	-0.00254161	-0.00737684	0.00552619	0.00366276	0.00651061	0.00155566	0.000517383	0.00219477	-0.416983	-5.99764e-05	-0.00594264	-0.00273919	-0.000586694	-0.000499864	-0.000161689	-0.00123816
2.55093	-0.0061816	-0.0179383	-0.0143525	0.00419722	-0.00156004	-0.00226971	-0.0123141	0.00020376	-0.00259619	-0.0073831	0.00532784	0.00351276	0.006247	0.00153129	0.000512057	0.0020845	-0.417257	-5.46614e-05	-0.0057487	-0.00264077	-0.000572771	-0.000505168	-0.000177863	-0.0012076
2.60095	-0.00594548	-0.0184282	-0.0158089	0.00180167	-0.00154599	-0.00227029	-0.0124413	5.99411e-05	-0.00264107	-0.00737663	0.00514016	0.00335356	0.00600976	0.00150265	0.000484291	0.00199016	-0.417504	-4.64979e-05	-0.00557553	-0.00251867	-0.000559047	-0.000505322	-0.000182674	-0.00117388
2.65098	-0.00574068	-0.0188958	-0.0171986	-0.000743912	-0.00153178	-0.00226733	-0.0125476	-7.50305e-05	-0.00267659	-0.00735771	0.00497139	0.00323204	0.00580345	0.00150123	0.000454083	0.00190616	-0.417748	-3.24708e-05	-0.00540931	-0.00242652	-0.000550939	-0.000505798	-0.000181335	-0.00114714
2.701	-0.00549553	-0.0193429	-0.0185046	-0.00340519	-0.00151718	-0.00226062	-0.0126354	-0.000201516	-0.00270347	-0.00732761	0.00480929	0.00307188	0.00555782	0.00149774	0.000435417	0.0018274	-0.417975	-2.89218e-05	-0.00525939	-0.00228981	-0.000546409	-0.00051259	-0.000174778	-0.00112743
2.75102	-0.00527574	-0.0197671	-0.0196529	-0.00608891	-0.00150175	-0.0022503	-0.012704	-0.000319715	-0.00272204	-0.00728645	0.00458324	0.00298991	0.00533486	0.0014808	0.000435099	0.00175811	-0.418221	-2.66465e-05	-0.00500189	-0.00223971	-0.00053538	-0.000520552	-0.000172283	-0.00111234
2.80104	-0.00503107	-0.0201689	-0.0208734	-0.00900499	-0.00148586	-0.0022359	-0.0127548	-0.00042981	-0.00273284	-0.00723499	0.00446658	0.00289825	0.00508819	0.00146942	0.000434539	0.00168967	-0.418446	-2.33377e-05	-0.00488473	-0.00221097	-0.000524769	-0.00052772	-0.000166165	-0.00109794
2.85107	-0.00481432	-0.0205479	-0.0220141	-0.0119782	-0.00146904	-0.00221759	-0.0127886	-0.000531951	-0.00273638	-0.00717394	0.00431885	0.00279905	0.00486948	0.0014558	0.000424663	0.00162828	-0.418667	-1.16655e-05	-0.00475138	-0.00216355	-0.00051296	-0.000530886	-0.000162417	-0.00107286
2.90109	-0.00462609	-0.020904	-0.0231327	-0.0150434	-0.00145126	-0.00219544	-0.0128063	-0.000626702	-0.00273305	-0.0071038	0.00419559	0.00268898	0.00468071	0.00140192	0.000419559	0.00154347	-0.418894	-1.72468e-05	-0.00465781	-0.0020857	-0.000501102	-0.000530562	-0.000165678	-0.0010501
2.95111	-0.00445888	-0.0212358	-0.0242143	-0.018165	-0.00143243	-0.00216935	-0.0128075	-0.000714014	-0.00272306	-0.00702459	0.0040539	0.00257532	0.0045125	0.00136973	0.000403077	0.00146262	-0.419096	-1.54811e-05	-0.00451825	-0.00199908	-0.000494125	-0.00051942	-0.000177271	-0.00102656
3.00113	-0.00428676	-0.0215444	-0.025275	-0.0213371	-0.00141253	-0.00213969	-0.012794	-0.000794375	-0.00270691	-0.0069372	0.00392802	0.00248543	0.00433961	0.00134864	0.00038122	0.00138961	-0.419279	-2.22025e-05	-0.00441798	-0.00193215	-0.000491824	-0.000509511	-0.000176323	-0.00100702
3.05116	-0.00406788	-0.0218308	-0.0263351	-0.0245608	-0.00139178	-0.00210673	-0.0127674	-0.000868233	-0.0026852	-0.0068427	0.0038189	0.00241344	0.00411971	0.00130853	0.000346994	0.00132264	-0.419478	-1.77995e-05	-0.0043282	-0.00188954	-0.000485863	-0.000504627	-0.000178055	-0.000989534
3.10118	-0.00387462	-0.0220836	-0.0277386	-0.0281526	-0.00137727	-0.00206499	-0.0127224	-0.000945631	-0.0026568	-0.00673625	0.0037061	0.00235287	0.00392448	0.00129441	0.000357588	0.00125599	-0.419652	-1.4393e-05	-0.00421827	-0.0018861	-0.000473815	-0.000496994	-0.000180326	-0.000973638
3.1512	-0.00370397	-0.0223157	-0.0291023	-0.0317043	-0.00136062	-0.00202114	-0.0126665	-0.00101468	-0.00262432	-0.00662513	0.00359895	0.0022439	0.00375299	0.00128623	0.000349939	0.00116601	-0.419826	-6.32945e-06	-0.00411336	-0.00181019	-0.000462474	-0.000496526	-0.000186536	-0.000943583
3.20123	-0.00351677	-0.0225141	-0.0306155	-0.0353771	-0.00134642	-0.00196271	-0.0125938	-0.00108197	-0.0025867	-0.00650227	0.00351415	0.00216262	0.00356507	0.0012519	0.000353266	0.00109445	-0.419991	-8.51971e-07	-0.00403574	-0.00175364	-0.000453652	-0.000495798	-0.000189992	-0.000916517
