#x [fm] 	 y [fm] 	 T [GeV] 
8.00363	1.20054	0.00713151
8.20372	1.20054	0.00713151
8.40381	1.20054	0.00713151
8.6039	1.20054	0.00713151
8.80399	1.20054	0.00713151
9.00408	1.20054	0.00713151
9.20418	1.20054	0.00713151
9.40427	1.20054	0.00713151
9.60436	1.20054	0.00713151
9.80445	1.20054	0.00713151
10.0045	1.20054	0.00713151

-9.80445	1.40064	0.00713151
-9.60436	1.40064	0.00713151
-9.40427	1.40064	0.00713151
-9.20418	1.40064	0.00713151
-9.00408	1.40064	0.00713151
-8.80399	1.40064	0.00713151
-8.6039	1.40064	0.00713151
-8.40381	1.40064	0.00713151
-8.20372	1.40064	0.00713151
-8.00363	1.40064	0.00713151
-7.80354	1.40064	0.00713151
-7.60345	1.40064	0.00713151
-7.40336	1.40064	0.00713151
-7.20327	1.40064	0.00713151
-7.00318	1.40064	0.00713151
-6.80309	1.40064	0.00713151
-6.603	1.40064	0.00713151
-6.4029	1.40064	0.00713151
-6.20281	1.40064	0.00713151
-6.00272	1.40064	0.00713151
-5.80263	1.40064	0.00713151
-5.60254	1.40064	0.00713151
-5.40245	1.40064	0.00713151
-5.20236	1.40064	0.00713151
-5.00227	1.40064	0.00713151
-4.80218	1.40064	0.00946408
-4.60209	1.40064	0.0195226
-4.402	1.40064	0.0271835
-4.20191	1.40064	0.0396955
-4.00182	1.40064	0.0593484
-3.80172	1.40064	0.0862824
-3.60163	1.40064	0.114469
-3.40154	1.40064	0.137317
-3.20145	1.40064	0.157712
-3.00136	1.40064	0.179941
-2.80127	1.40064	0.203794
-2.60118	1.40064	0.223747
-2.40109	1.40064	0.235932
-2.201	1.40064	0.240201
-2.00091	1.40064	0.239878
-1.80082	1.40064	0.239733
-1.60073	1.40064	0.241475
-1.40064	1.40064	0.242114
-1.20054	1.40064	0.237939
-1.00045	1.40064	0.228023
-0.800363	1.40064	0.2142
-0.600272	1.40064	0.198932
-0.400182	1.40064	0.183677
-0.200091	1.40064	0.169894
0	1.40064	0.16093
0.200091	1.40064	0.160555
0.400182	1.40064	0.16582
0.600272	1.40064	0.170869
0.800363	1.40064	0.174612
1.00045	1.40064	0.181416
1.20054	1.40064	0.196217
1.40064	1.40064	0.217113
1.60073	1.40064	0.2374
1.80082	1.40064	0.251914
2.00091	1.40064	0.257982
2.201	1.40064	0.254587
2.40109	1.40064	0.242
2.60118	1.40064	0.221764
2.80127	1.40064	0.196917
3.00136	1.40064	0.17239
3.20145	1.40064	0.151538
3.40154	1.40064	0.131921
3.60163	1.40064	0.109237
3.80172	1.40064	0.0821834
4.00182	1.40064	0.0573916
4.20191	1.40064	0.0392036
4.402	1.40064	0.0273445
4.60209	1.40064	0.0201375
4.80218	1.40064	0.0101904
5.00227	1.40064	0.00713151
5.20236	1.40064	0.00713151
5.40245	1.40064	0.00713151
5.60254	1.40064	0.00713151
5.80263	1.40064	0.00713151
6.00272	1.40064	0.00713151
6.20281	1.40064	0.00713151
6.4029	1.40064	0.00713151
6.603	1.40064	0.00713151
6.80309	1.40064	0.00713151
7.00318	1.40064	0.00713151
7.20327	1.40064	0.00713151
7.40336	1.40064	0.00713151
7.60345	1.40064	0.00713151
7.80354	1.40064	0.00713151
8.00363	1.40064	0.00713151
8.20372	1.40064	0.00713151
8.40381	1.40064	0.00713151
8.6039	1.40064	0.00713151
8.80399	1.40064	0.00713151
9.00408	1.40064	0.00713151
9.20418	1.40064	0.00713151
9.40427	1.40064	0.00713151
9.60436	1.40064	0.00713151
9.80445	1.40064	0.00713151
10.0045	1.40064	0.00713151

-9.80445	1.60073	0.00713151
-9.60436	1.60073	0.00713151
-9.40427	1.60073	0.00713151
-9.20418	1.60073	0.00713151
-9.00408	1.60073	0.00713151
-8.80399	1.60073	0.00713151
-8.6039	1.60073	0.00713151
-8.40381	1.60073	0.00713151
-8.20372	1.60073	0.00713151
-8.00363	1.60073	0.00713151
-7.80354	1.60073	0.00713151
-7.60345	1.60073	0.00713151
-7.40336	1.60073	0.00713151
-7.20327	1.60073	0.00713151
-7.00318	1.60073	0.00713151
-6.80309	1.60073	0.00713151
-6.603	1.60073	0.00713151
-6.4029	1.60073	0.00713151
-6.20281	1.60073	0.00713151
-6.00272	1.60073	0.00713151
-5.80263	1.60073	0.00713151
-5.60254	1.60073	0.00713151
-5.40245	1.60073	0.00713151
-5.20236	1.60073	0.00713151
-5.00227	1.60073	0.00713151
-4.80218	1.60073	0.00878507
-4.60209	1.60073	0.0181196
-4.402	1.60073	0.0260913
-4.20191	1.60073	0.0376828
-4.00182	1.60073	0.0559491
-3.80172	1.60073	0.0813607
-3.60163	1.60073	0.109265
-3.40154	1.60073	0.13228
-3.20145	1.60073	0.151605
-3.00136	1.60073	0.170847
-2.80127	1.60073	0.190662
-2.60118	1.60073	0.207035
-2.40109	1.60073	0.216035
-2.201	1.60073	0.217392
-2.00091	1.60073	0.214945
-1.80082	1.60073	0.214611
-1.60073	1.60073	0.21828
-1.40064	1.60073	0.221468
-1.20054	1.60073	0.219079
-1.00045	1.60073	0.20959
-0.800363	1.60073	0.195019
-0.600272	1.60073	0.179155
-0.400182	1.60073	0.164836
-0.200091	1.60073	0.152717
0	1.60073	0.144097
0.200091	1.60073	0.142407
0.400182	1.60073	0.145873
0.600272	1.60073	0.14947
0.800363	1.60073	0.152618
1.00045	1.60073	0.158993
1.20054	1.60073	0.171819
1.40064	1.60073	0.190136
1.60073	1.60073	0.209583
1.80082	1.60073	0.225001
2.00091	1.60073	0.23298
2.201	1.60073	0.231782
2.40109	1.60073	0.221252
2.60118	1.60073	0.203068
2.80127	1.60073	0.181115
3.00136	1.60073	0.160297
3.20145	1.60073	0.1414
3.40154	1.60073	0.121284
3.60163	1.60073	0.0966782
3.80172	1.60073	0.0703068
4.00182	1.60073	0.0488004
4.20191	1.60073	0.0337772
4.402	1.60073	0.0242061
4.60209	1.60073	0.0160874
4.80218	1.60073	0.00802392
5.00227	1.60073	0.00713151
5.20236	1.60073	0.00713151
5.40245	1.60073	0.00713151
5.60254	1.60073	0.00713151
5.80263	1.60073	0.00713151
6.00272	1.60073	0.00713151
6.20281	1.60073	0.00713151
6.4029	1.60073	0.00713151
6.603	1.60073	0.00713151
6.80309	1.60073	0.00713151
7.00318	1.60073	0.00713151
7.20327	1.60073	0.00713151
7.40336	1.60073	0.00713151
7.60345	1.60073	0.00713151
7.80354	1.60073	0.00713151
8.00363	1.60073	0.00713151
8.20372	1.60073	0.00713151
8.40381	1.60073	0.00713151
8.6039	1.60073	0.00713151
8.80399	1.60073	0.00713151
9.00408	1.60073	0.00713151
9.20418	1.60073	0.00713151
9.40427	1.60073	0.00713151
9.60436	1.60073	0.00713151
9.80445	1.60073	0.00713151
10.0045	1.60073	0.00713151

-9.80445	1.80082	0.00713151
-9.60436	1.80082	0.00713151
-9.40427	1.80082	0.00713151
-9.20418	1.80082	0.00713151
-9.00408	1.80082	0.00713151
-8.80399	1.80082	0.00713151
-8.6039	1.80082	0.00713151
-8.40381	1.80082	0.00713151
-8.20372	1.80082	0.00713151
-8.00363	1.80082	0.00713151
-7.80354	1.80082	0.00713151
-7.60345	1.80082	0.00713151
-7.40336	1.80082	0.00713151
-7.20327	1.80082	0.00713151
-7.00318	1.80082	0.00713151
-6.80309	1.80082	0.00713151
-6.603	1.80082	0.00713151
-6.4029	1.80082	0.00713151
-6.20281	1.80082	0.00713151
-6.00272	1.80082	0.00713151
-5.80263	1.80082	0.00713151
-5.60254	1.80082	0.00713151
-5.40245	1.80082	0.00713151
-5.20236	1.80082	0.00713151
-5.00227	1.80082	0.00713151
-4.80218	1.80082	0.00766188
-4.60209	1.80082	0.015802
-4.402	1.80082	0.0242907
-4.20191	1.80082	0.0343772
-4.00182	1.80082	0.0503413
-3.80172	1.80082	0.0730035
-3.60163	1.80082	0.0997598
-3.40154	1.80082	0.123351
-3.20145	1.80082	0.141941
-3.00136	1.80082	0.158175
-2.80127	1.80082	0.173216
-2.60118	1.80082	0.185345
-2.40109	1.80082	0.191665
-2.201	1.80082	0.191675
-2.00091	1.80082	0.188811
-1.80082	1.80082	0.188625
-1.60073	1.80082	0.192734
-1.40064	1.80082	0.196597
-1.20054	1.80082	0.19524
-1.00045	1.80082	0.187238
-0.800363	1.80082	0.174659
-0.600272	1.80082	0.160937
-0.400182	1.80082	0.147944
-0.200091	1.80082	0.13585
0	1.80082	0.125919
0.200091	1.80082	0.12258
0.400182	1.80082	0.125259
0.600272	1.80082	0.128666
0.800363	1.80082	0.1324
1.00045	1.80082	0.139878
1.20054	1.80082	0.151937
1.40064	1.80082	0.166518
1.60073	1.80082	0.182018
1.80082	1.80082	0.19562
2.00091	1.80082	0.203728
2.201	1.80082	0.204004
2.40109	1.80082	0.196059
2.60118	1.80082	0.181753
2.80127	1.80082	0.164817
3.00136	1.80082	0.147827
3.20145	1.80082	0.129926
3.40154	1.80082	0.108371
3.60163	1.80082	0.0825747
3.80172	1.80082	0.0586618
4.00182	1.80082	0.0407462
4.20191	1.80082	0.0287528
4.402	1.80082	0.0212654
4.60209	1.80082	0.0121017
4.80218	1.80082	0.00713151
5.00227	1.80082	0.00713151
5.20236	1.80082	0.00713151
5.40245	1.80082	0.00713151
5.60254	1.80082	0.00713151
5.80263	1.80082	0.00713151
6.00272	1.80082	0.00713151
6.20281	1.80082	0.00713151
6.4029	1.80082	0.00713151
6.603	1.80082	0.00713151
6.80309	1.80082	0.00713151
7.00318	1.80082	0.00713151
7.20327	1.80082	0.00713151
7.40336	1.80082	0.00713151
7.60345	1.80082	0.00713151
7.80354	1.80082	0.00713151
8.00363	1.80082	0.00713151
8.20372	1.80082	0.00713151
8.40381	1.80082	0.00713151
8.6039	1.80082	0.00713151
8.80399	1.80082	0.00713151
9.00408	1.80082	0.00713151
9.20418	1.80082	0.00713151
9.40427	1.80082	0.00713151
9.60436	1.80082	0.00713151
9.80445	1.80082	0.00713151
10.0045	1.80082	0.00713151

-9.80445	2.00091	0.00713151
-9.60436	2.00091	0.00713151
-9.40427	2.00091	0.00713151
-9.20418	2.00091	0.00713151
-9.00408	2.00091	0.00713151
-8.80399	2.00091	0.00713151
-8.6039	2.00091	0.00713151
-8.40381	2.00091	0.00713151
-8.20372	2.00091	0.00713151
-8.00363	2.00091	0.00713151
-7.80354	2.00091	0.00713151
-7.60345	2.00091	0.00713151
-7.40336	2.00091	0.00713151
-7.20327	2.00091	0.00713151
-7.00318	2.00091	0.00713151
-6.80309	2.00091	0.00713151
-6.603	2.00091	0.00713151
-6.4029	2.00091	0.00713151
-6.20281	2.00091	0.00713151
-6.00272	2.00091	0.00713151
-5.80263	2.00091	0.00713151
-5.60254	2.00091	0.00713151
-5.40245	2.00091	0.00713151
-5.20236	2.00091	0.00713151
-5.00227	2.00091	0.00713151
-4.80218	2.00091	0.00713151
-4.60209	2.00091	0.0129472
-4.402	2.00091	0.0220667
-4.20191	2.00091	0.0303214
-4.00182	2.00091	0.0433997
-3.80172	2.00091	0.0623097
-3.60163	2.00091	0.0861746
-3.40154	2.00091	0.11004
-3.20145	2.00091	0.12895
-3.00136	2.00091	0.143547
-2.80127	2.00091	0.155146
-2.60118	2.00091	0.163514
-2.40109	2.00091	0.167553
-2.201	2.00091	0.167204
-2.00091	2.00091	0.164996
-1.80082	2.00091	0.165036
-1.60073	2.00091	0.168407
-1.40064	2.00091	0.17158
-1.20054	2.00091	0.170856
-1.00045	2.00091	0.165169
-0.800363	2.00091	0.155734
-0.600272	2.00091	0.144196
-0.400182	2.00091	0.131289
-0.200091	2.00091	0.117201
0	2.00091	0.103978
0.200091	2.00091	0.097973
0.400182	2.00091	0.0999248
0.600272	2.00091	0.103858
0.800363	2.00091	0.109503
1.00045	2.00091	0.120096
1.20054	2.00091	0.133676
1.40064	2.00091	0.146858
1.60073	2.00091	0.158807
1.80082	2.00091	0.16883
2.00091	2.00091	0.175198
2.201	2.00091	0.176077
2.40109	2.00091	0.171004
2.60118	2.00091	0.16128
2.80127	2.00091	0.148759
3.00136	2.00091	0.134025
3.20145	2.00091	0.115855
3.40154	2.00091	0.0927645
3.60163	2.00091	0.0683053
3.80172	2.00091	0.0481544
4.00182	2.00091	0.0338116
4.20191	2.00091	0.0245031
4.402	2.00091	0.0169407
4.60209	2.00091	0.00873893
4.80218	2.00091	0.00713151
5.00227	2.00091	0.00713151
5.20236	2.00091	0.00713151
5.40245	2.00091	0.00713151
5.60254	2.00091	0.00713151
5.80263	2.00091	0.00713151
6.00272	2.00091	0.00713151
6.20281	2.00091	0.00713151
6.4029	2.00091	0.00713151
6.603	2.00091	0.00713151
6.80309	2.00091	0.00713151
7.00318	2.00091	0.00713151
7.20327	2.00091	0.00713151
7.40336	2.00091	0.00713151
7.60345	2.00091	0.00713151
7.80354	2.00091	0.00713151
8.00363	2.00091	0.00713151
8.20372	2.00091	0.00713151
8.40381	2.00091	0.00713151
8.6039	2.00091	0.00713151
8.80399	2.00091	0.00713151
9.00408	2.00091	0.00713151
9.20418	2.00091	0.00713151
9.40427	2.00091	0.00713151
9.60436	2.00091	0.00713151
9.80445	2.00091	0.00713151
10.0045	2.00091	0.00713151

-9.80445	2.201	0.00713151
-9.60436	2.201	0.00713151
-9.40427	2.201	0.00713151
-9.20418	2.201	0.00713151
-9.00408	2.201	0.00713151
-8.80399	2.201	0.00713151
-8.6039	2.201	0.00713151
-8.40381	2.201	0.00713151
-8.20372	2.201	0.00713151
-8.00363	2.201	0.00713151
-7.80354	2.201	0.00713151
-7.60345	2.201	0.00713151
-7.40336	2.201	0.00713151
-7.20327	2.201	0.00713151
-7.00318	2.201	0.00713151
-6.80309	2.201	0.00713151
-6.603	2.201	0.00713151
-6.4029	2.201	0.00713151
-6.20281	2.201	0.00713151
-6.00272	2.201	0.00713151
-5.80263	2.201	0.00713151
-5.60254	2.201	0.00713151
-5.40245	2.201	0.00713151
-5.20236	2.201	0.00713151
-5.00227	2.201	0.00713151
-4.80218	2.201	0.00713151
-4.60209	2.201	0.009966
-4.402	2.201	0.019308
-4.20191	2.201	0.0261037
-4.00182	2.201	0.0361349
-3.80172	2.201	0.0508277
-3.60163	2.201	0.0701595
-3.40154	2.201	0.0920074
-3.20145	2.201	0.111702
-3.00136	2.201	0.126498
-2.80127	2.201	0.136934
-2.60118	2.201	0.143581
-2.40109	2.201	0.146491
-2.201	2.201	0.146127
-2.00091	2.201	0.144455
-1.80082	2.201	0.144664
-1.60073	2.201	0.147461
-1.40064	2.201	0.149948
-1.20054	2.201	0.149521
-1.00045	2.201	0.145307
-0.800363	2.201	0.137523
-0.600272	2.201	0.126486
-0.400182	2.201	0.112125
-0.200091	2.201	0.0950266
0	2.201	0.0791913
0.200091	2.201	0.0712001
0.400182	2.201	0.0717457
0.600272	2.201	0.0755285
0.800363	2.201	0.0828257
1.00045	2.201	0.0966378
1.20054	2.201	0.113208
1.40064	2.201	0.127521
1.60073	2.201	0.138692
1.80082	2.201	0.146898
2.00091	2.201	0.151791
2.201	2.201	0.152736
2.40109	2.201	0.149475
2.60118	2.201	0.142348
2.80127	2.201	0.13172
3.00136	2.201	0.117197
3.20145	2.201	0.0978293
3.40154	2.201	0.0753791
3.60163	2.201	0.0548636
3.80172	2.201	0.0390305
4.00182	2.201	0.0280844
4.20191	2.201	0.0210612
4.402	2.201	0.012072
4.60209	2.201	0.00713151
4.80218	2.201	0.00713151
5.00227	2.201	0.00713151
5.20236	2.201	0.00713151
5.40245	2.201	0.00713151
5.60254	2.201	0.00713151
5.80263	2.201	0.00713151
6.00272	2.201	0.00713151
6.20281	2.201	0.00713151
6.4029	2.201	0.00713151
6.603	2.201	0.00713151
6.80309	2.201	0.00713151
7.00318	2.201	0.00713151
7.20327	2.201	0.00713151
7.40336	2.201	0.00713151
7.60345	2.201	0.00713151
7.80354	2.201	0.00713151
8.00363	2.201	0.00713151
8.20372	2.201	0.00713151
8.40381	2.201	0.00713151
8.6039	2.201	0.00713151
8.80399	2.201	0.00713151
9.00408	2.201	0.00713151
9.20418	2.201	0.00713151
9.40427	2.201	0.00713151
9.60436	2.201	0.00713151
9.80445	2.201	0.00713151
10.0045	2.201	0.00713151

-9.80445	2.40109	0.00713151
-9.60436	2.40109	0.00713151
-9.40427	2.40109	0.00713151
-9.20418	2.40109	0.00713151
-9.00408	2.40109	0.00713151
-8.80399	2.40109	0.00713151
-8.6039	2.40109	0.00713151
-8.40381	2.40109	0.00713151
-8.20372	2.40109	0.00713151
-8.00363	2.40109	0.00713151
-7.80354	2.40109	0.00713151
-7.60345	2.40109	0.00713151
-7.40336	2.40109	0.00713151
-7.20327	2.40109	0.00713151
-7.00318	2.40109	0.00713151
-6.80309	2.40109	0.00713151
-6.603	2.40109	0.00713151
-6.4029	2.40109	0.00713151
-6.20281	2.40109	0.00713151
-6.00272	2.40109	0.00713151
-5.80263	2.40109	0.00713151
-5.60254	2.40109	0.00713151
-5.40245	2.40109	0.00713151
-5.20236	2.40109	0.00713151
-5.00227	2.40109	0.00713151
-4.80218	2.40109	0.00713151
-4.60209	2.40109	0.00720661
-4.402	2.40109	0.0139619
-4.20191	2.40109	0.0221984
-4.00182	2.40109	0.0294337
-3.80172	2.40109	0.040053
-3.60163	2.40109	0.0543441
-3.40154	2.40109	0.0715439
-3.20145	2.40109	0.0894427
-3.00136	2.40109	0.104832
-2.80127	2.40109	0.115839
-2.60118	2.40109	0.122472
-2.40109	2.40109	0.125215
-2.201	2.40109	0.124844
-2.00091	2.40109	0.123298
-1.80082	2.40109	0.123702
-1.60073	2.40109	0.126582
-1.40064	2.40109	0.128995
-1.20054	2.40109	0.128656
-1.00045	2.40109	0.124708
-0.800363	2.40109	0.116832
-0.600272	2.40109	0.104768
-0.400182	2.40109	0.0889334
-0.200091	2.40109	0.0718859
0	2.40109	0.0574561
0.200091	2.40109	0.0494694
0.400182	2.40109	0.0487824
0.600272	2.40109	0.0517732
0.800363	2.40109	0.0588386
1.00045	2.40109	0.0719129
1.20054	2.40109	0.0885621
1.40064	2.40109	0.104499
1.60073	2.40109	0.11696
1.80082	2.40109	0.125483
2.00091	2.40109	0.130261
2.201	2.40109	0.131318
2.40109	2.40109	0.128579
2.60118	2.40109	0.121931
2.80127	2.40109	0.111052
3.00136	2.40109	0.0956049
3.20145	2.40109	0.0769176
3.40154	2.40109	0.058463
3.60163	2.40109	0.0429554
3.80172	2.40109	0.0313576
4.00182	2.40109	0.0234361
4.20191	2.40109	0.0158733
4.402	2.40109	0.00835576
4.60209	2.40109	0.00713151
4.80218	2.40109	0.00713151
5.00227	2.40109	0.00713151
5.20236	2.40109	0.00713151
5.40245	2.40109	0.00713151
5.60254	2.40109	0.00713151
5.80263	2.40109	0.00713151
6.00272	2.40109	0.00713151
6.20281	2.40109	0.00713151
6.4029	2.40109	0.00713151
6.603	2.40109	0.00713151
6.80309	2.40109	0.00713151
7.00318	2.40109	0.00713151
7.20327	2.40109	0.00713151
7.40336	2.40109	0.00713151
7.60345	2.40109	0.00713151
7.80354	2.40109	0.00713151
8.00363	2.40109	0.00713151
8.20372	2.40109	0.00713151
8.40381	2.40109	0.00713151
8.6039	2.40109	0.00713151
8.80399	2.40109	0.00713151
9.00408	2.40109	0.00713151
9.20418	2.40109	0.00713151
9.40427	2.40109	0.00713151
9.60436	2.40109	0.00713151
9.80445	2.40109	0.00713151
10.0045	2.40109	0.00713151

-9.80445	2.60118	0.00713151
-9.60436	2.60118	0.00713151
-9.40427	2.60118	0.00713151
-9.20418	2.60118	0.00713151
-9.00408	2.60118	0.00713151
-8.80399	2.60118	0.00713151
-8.6039	2.60118	0.00713151
-8.40381	2.60118	0.00713151
-8.20372	2.60118	0.00713151
-8.00363	2.60118	0.00713151
-7.80354	2.60118	0.00713151
-7.60345	2.60118	0.00713151
-7.40336	2.60118	0.00713151
-7.20327	2.60118	0.00713151
-7.00318	2.60118	0.00713151
-6.80309	2.60118	0.00713151
-6.603	2.60118	0.00713151
-6.4029	2.60118	0.00713151
-6.20281	2.60118	0.00713151
-6.00272	2.60118	0.00713151
-5.80263	2.60118	0.00713151
-5.60254	2.60118	0.00713151
-5.40245	2.60118	0.00713151
-5.20236	2.60118	0.00713151
-5.00227	2.60118	0.00713151
-4.80218	2.60118	0.00713151
-4.60209	2.60118	0.00713151
-4.402	2.60118	0.00948449
-4.20191	2.60118	0.0172617
-4.00182	2.60118	0.023848
-3.80172	2.60118	0.0310234
-3.60163	2.60118	0.0407565
-3.40154	2.60118	0.05278
-3.20145	2.60118	0.0660603
-3.00136	2.60118	0.0788926
-2.80127	2.60118	0.0893749
-2.60118	2.60118	0.0962198
-2.40109	2.60118	0.0991254
-2.201	2.60118	0.0987414
-2.00091	2.60118	0.0971986
-1.80082	2.60118	0.0978628
-1.60073	2.60118	0.101165
-1.40064	2.60118	0.103871
-1.20054	2.60118	0.10354
-1.00045	2.60118	0.0992814
-0.800363	2.60118	0.0909412
-0.600272	2.60118	0.0791251
-0.400182	2.60118	0.0655025
-0.200091	2.60118	0.0522491
0	2.60118	0.0412794
0.200091	2.60118	0.034543
0.400182	2.60118	0.0332119
0.600272	2.60118	0.0354346
0.800363	2.60118	0.0412804
1.00045	2.60118	0.0513418
1.20054	2.60118	0.0642051
1.40064	2.60118	0.0778939
1.60073	2.60118	0.0902818
1.80082	2.60118	0.0995952
2.00091	2.60118	0.105002
2.201	2.60118	0.106321
2.40109	2.60118	0.103498
2.60118	2.60118	0.0964638
2.80127	2.60118	0.0854502
3.00136	2.60118	0.0716407
3.20145	2.60118	0.0571275
3.40154	2.60118	0.0438903
3.60163	2.60118	0.033131
3.80172	2.60118	0.0251943
4.00182	2.60118	0.0193163
4.20191	2.60118	0.0106881
4.402	2.60118	0.00713151
4.60209	2.60118	0.00713151
4.80218	2.60118	0.00713151
5.00227	2.60118	0.00713151
5.20236	2.60118	0.00713151
5.40245	2.60118	0.00713151
5.60254	2.60118	0.00713151
5.80263	2.60118	0.00713151
6.00272	2.60118	0.00713151
6.20281	2.60118	0.00713151
6.4029	2.60118	0.00713151
6.603	2.60118	0.00713151
6.80309	2.60118	0.00713151
7.00318	2.60118	0.00713151
7.20327	2.60118	0.00713151
7.40336	2.60118	0.00713151
7.60345	2.60118	0.00713151
7.80354	2.60118	0.00713151
8.00363	2.60118	0.00713151
8.20372	2.60118	0.00713151
8.40381	2.60118	0.00713151
8.6039	2.60118	0.00713151
8.80399	2.60118	0.00713151
9.00408	2.60118	0.00713151
9.20418	2.60118	0.00713151
9.40427	2.60118	0.00713151
9.60436	2.60118	0.00713151
9.80445	2.60118	0.00713151
10.0045	2.60118	0.00713151

-9.80445	2.80127	0.00713151
-9.60436	2.80127	0.00713151
-9.40427	2.80127	0.00713151
-9.20418	2.80127	0.00713151
-9.00408	2.80127	0.00713151
-8.80399	2.80127	0.00713151
-8.6039	2.80127	0.00713151
-8.40381	2.80127	0.00713151
-8.20372	2.80127	0.00713151
-8.00363	2.80127	0.00713151
-7.80354	2.80127	0.00713151
-7.60345	2.80127	0.00713151
-7.40336	2.80127	0.00713151
-7.20327	2.80127	0.00713151
-7.00318	2.80127	0.00713151
-6.80309	2.80127	0.00713151
-6.603	2.80127	0.00713151
-6.4029	2.80127	0.00713151
-6.20281	2.80127	0.00713151
-6.00272	2.80127	0.00713151
-5.80263	2.80127	0.00713151
-5.60254	2.80127	0.00713151
-5.40245	2.80127	0.00713151
-5.20236	2.80127	0.00713151
-5.00227	2.80127	0.00713151
-4.80218	2.80127	0.00713151
-4.60209	2.80127	0.00713151
-4.402	2.80127	0.00713151
-4.20191	2.80127	0.0110157
-4.00182	2.80127	0.0188337
-3.80172	2.80127	0.0241435
-3.60163	2.80127	0.0303157
-3.40154	2.80127	0.037997
-3.20145	2.80127	0.0466598
-3.00136	2.80127	0.0553323
-2.80127	2.80127	0.0628175
-2.60118	2.80127	0.0680241
-2.40109	2.80127	0.0703408
-2.201	2.80127	0.0700596
-2.00091	2.80127	0.0689329
-1.80082	2.80127	0.0696586
-1.60073	2.80127	0.0725199
-1.40064	2.80127	0.0748839
-1.20054	2.80127	0.074623
-1.00045	2.80127	0.0710557
-0.800363	2.80127	0.064476
-0.600272	2.80127	0.0558273
-0.400182	2.80127	0.046406
-0.200091	2.80127	0.0374929
0	2.80127	0.0300983
0.200091	2.80127	0.0251389
0.400182	2.80127	0.0236738
0.600272	2.80127	0.0252659
0.800363	2.80127	0.0295586
1.00045	2.80127	0.0363854
1.20054	2.80127	0.0450028
1.40064	2.80127	0.0544602
1.60073	2.80127	0.0635776
1.80082	2.80127	0.0710572
2.00091	2.80127	0.07578
2.201	2.80127	0.0770543
2.40109	2.80127	0.074674
2.60118	2.80127	0.0689178
2.80127	2.80127	0.0605818
3.00136	2.80127	0.0508893
3.20145	2.80127	0.0411805
3.40154	2.80127	0.032555
3.60163	2.80127	0.0256308
3.80172	2.80127	0.020479
4.00182	2.80127	0.0124092
4.20191	2.80127	0.00713151
4.402	2.80127	0.00713151
4.60209	2.80127	0.00713151
4.80218	2.80127	0.00713151
5.00227	2.80127	0.00713151
5.20236	2.80127	0.00713151
5.40245	2.80127	0.00713151
5.60254	2.80127	0.00713151
5.80263	2.80127	0.00713151
6.00272	2.80127	0.00713151
6.20281	2.80127	0.00713151
6.4029	2.80127	0.00713151
6.603	2.80127	0.00713151
6.80309	2.80127	0.00713151
7.00318	2.80127	0.00713151
7.20327	2.80127	0.00713151
7.40336	2.80127	0.00713151
7.60345	2.80127	0.00713151
7.80354	2.80127	0.00713151
8.00363	2.80127	0.00713151
8.20372	2.80127	0.00713151
8.40381	2.80127	0.00713151
8.6039	2.80127	0.00713151
8.80399	2.80127	0.00713151
9.00408	2.80127	0.00713151
9.20418	2.80127	0.00713151
9.40427	2.80127	0.00713151
9.60436	2.80127	0.00713151
9.80445	2.80127	0.00713151
10.0045	2.80127	0.00713151

-9.80445	3.00136	0.00713151
-9.60436	3.00136	0.00713151
-9.40427	3.00136	0.00713151
-9.20418	3.00136	0.00713151
-9.00408	3.00136	0.00713151
-8.80399	3.00136	0.00713151
-8.6039	3.00136	0.00713151
